id,layer_1,layer_2,layer_3,layer_4
1292,166.42241416633138,134.09774138596686,151.91953898662774,193.98620708890797
1293,244.61236925467847,197.9865576748442,166.3433005219822,90.67129534526751
1294,147.260552920541,189.1817107461533,198.1773327085425,129.78749170933807
1295,89.44753949360482,124.71178360137542,125.45492800766398,165.41624228416558
1296,129.29661854677155,134.43188576088676,91.59886081297736,97.45447233841209
1297,141.29134993049345,121.8132857564851,178.621641839155,155.05484101018354
1298,82.95517753129428,100.69100007091242,76.49925764383072,38.1691618923482
1299,151.97177940961183,142.25015108491198,138.5245022273737,141.93956063157825
1300,146.96475453560163,143.8556986657848,109.01169484819395,151.58098313648074
1301,111.07471792704723,146.25944017945844,71.18913827776146,182.96823644440727
1302,116.45673677541586,141.26460518940587,67.5103755436514,14.592373406879592
1303,142.50873107707505,138.72246045005153,106.28178731285003,183.83265435409444
1304,124.51675363540008,128.36048625089995,60.37740950297141,212.88270966380114
1305,218.06742242388418,203.60343257761053,188.72384838834196,113.38926307725944
1306,84.12297722456194,112.59547298383463,65.56562217835392,147.2010997197796
1307,136.88513638994183,147.39977482116217,144.78447254533557,196.88079341955046
1308,169.4434772077128,165.7810040081127,216.24616870814393,161.82698970442786
1309,130.44189899982769,150.17287098287045,182.25031759011628,135.00254969519398
1310,200.87035587877457,167.4209137884566,197.58682154036222,132.3157877384109
1311,245.57103650059602,198.23522068780994,243.70545816771562,162.59360556569357
1312,192.97137345206204,169.45897268240594,220.2292917152229,140.01744905396353
1313,109.93644748536717,130.6251732963428,103.78314678573156,184.55171493416984
1314,209.3693736480509,167.5348288501877,192.24510958548862,151.74645500016078
1315,207.5031829002698,219.64905749463495,259.67799215985616,175.13606337098585
1316,164.55210835003578,159.88005525455205,162.73772541434607,187.90162419203037
1317,173.68089804966155,174.56945142870646,190.60141574459215,171.11658489973766
1318,178.41475849884407,171.49669674663832,163.28116143520478,244.99482757701833
1319,110.54641775037547,134.41390656175366,121.92903672606717,177.63501548620934
1320,227.17588225040652,237.5275876546488,292.40793181046956,213.21671380912358
1321,228.42027829379495,215.12213981808588,227.79330581280448,150.23273786257164
1322,236.14783774586715,230.19728132373396,251.4735035267069,189.7230842634554
1323,149.03697176131084,128.58558147172835,110.26123865434062,148.65661724398504
1324,117.50941985787617,143.2719771968493,114.23938718039783,179.74432838854844
1325,143.77056592487958,142.07177185840266,125.48775578118617,230.8440391467059
1326,176.73440894749186,178.10008156972498,137.1688627920603,146.0303068233762
1327,184.50127450032824,155.6887648297263,230.55442863189145,123.81367514017994
1328,150.23738647904344,140.75143206096308,164.14061957228674,250.73670060542264
1329,166.434633141208,142.29578931822186,113.03147521894054,134.50832265816868
1330,158.733597652126,164.46887386723355,193.5683762700477,114.94420114213891
1331,68.2389452972213,112.73051010402928,133.35094603198644,140.43457016945865
1332,136.85317473710361,145.43707677177747,191.9841889248221,96.51483301710545
1333,82.99363142157041,116.53970351206912,82.45963213694921,85.37659627102643
1334,206.82771039904478,178.87265937767876,180.3830281234951,120.8606751260441
1335,132.54569662824485,163.43899753424182,145.5504617418381,118.32732603447468
1336,260.37245877568904,187.33392681744544,254.56053357842362,210.43848069912625
1337,118.63970432803465,120.24626288493799,78.71910693807628,208.82797946353773
1338,102.72887254250577,115.25532274313852,71.87630503773752,141.3788681902982
1339,156.92470378602937,166.98217388225632,161.05061402187127,205.56212553683298
1340,200.58578036091367,164.16163527733696,278.81218606274103,162.3822990840745
1341,150.82976564523705,140.4741582008144,105.12948926855542,200.0956853898753
1342,203.44662551364698,157.63855887940355,156.3052247516216,97.17493523593413
1343,182.26999427790054,148.95842294482543,161.56014773269345,206.43349387893176
1344,123.07843136747796,127.74797264688684,105.00653315577388,154.7816511524748
1345,115.46929087083242,118.03215783726755,89.01191822406845,162.62656547514715
1346,140.76642887508922,119.8209527653203,75.81573397143731,163.52881026074564
1347,161.78503137752335,166.18403799339964,166.4643165370059,66.91530736255451
1348,132.92873545230174,161.9939259617982,178.8040815533407,158.41151913845107
1349,186.34851717661383,165.73056522511936,148.8193197333873,233.36359805665072
1350,244.44842891868143,147.879824991028,204.6328773845038,130.86162731958882
1351,160.4558784609569,193.18795411593982,200.13528112430768,152.9653469358545
1352,190.79841258408138,132.5665978570312,118.25168432982579,179.232955891306
1353,125.24670540847926,143.97984501294968,155.08132048603355,152.52544388899085
1354,169.47919948185117,168.61353598962992,176.73755511267393,225.74368852684478
1355,145.42952298905197,143.30721059593182,166.2690111092595,167.1583827824057
1356,134.3942565057664,149.99813729885923,143.49242479726735,184.82257946236513
1357,187.4935329504714,150.11676207615918,164.66334063677414,147.53539903823463
1358,163.26427712781745,156.29269988701196,139.5774178972695,145.83178275392743
1359,138.23468178092355,157.06234659723367,80.05787023221896,197.35279780985212
1360,167.853631319399,162.8630662032215,151.30379652467656,258.27226764266834
1361,121.36446792098057,128.84498455389843,147.4903879572517,193.32597899135868
1362,113.77970297166983,149.42538568064245,146.1210529101981,214.7555605068804
1363,194.58718977472103,174.16811419018643,172.24084729627089,128.374700349131
1364,104.6763172354448,103.33506994939093,93.01424739568829,166.52785506827803
1365,183.11545056546132,173.9478678574492,161.24245455667634,198.79801209066935
1366,114.24971473084831,111.90251608722377,106.31296651701889,72.45810301902762
1367,164.68884104483487,138.59081694756034,194.62256220987442,209.61277563475414
1368,188.21653656054593,151.61725309174145,157.4802575470616,186.4820388197625
1369,169.80327502064014,151.7076059013437,152.39843787372268,212.27452547322395
1370,126.97909424006902,137.00621257400755,137.63359458941716,161.76854863231787
1371,182.3648233334465,152.12442821619186,163.79720478402518,169.2036422107118
1372,148.39487795103764,217.79005330271391,214.91585422613508,141.70360881261553
1373,198.0427542642533,186.2290272462356,175.56314550553245,184.47123790930735
1374,209.90319372344723,160.1721699503392,280.0863189397474,224.14070239925846
1375,192.7244964463023,168.07604104478145,185.00179825484992,157.796800449281
1376,81.47997742189175,97.82586823342865,91.91471066508112,67.40520616688259
1377,76.16926129189699,84.3173190808055,73.33553871785418,77.09118430601669
1378,208.81692274606507,211.10899931659023,207.77055454765355,108.94891893843325
1379,139.52367645636485,157.6907493448367,153.43478361497546,134.26462771406983
1380,154.4059312234837,164.0843289498962,145.36023766422704,206.71083956841204
1381,147.52547165634877,137.43783221819535,90.80971244608499,178.54701072933378
1382,119.85998577775644,155.9062274695097,137.4541512908525,201.94593672801298
1383,100.51830570142893,97.523654312082,71.62822024409385,79.23334368990628
1384,119.6327583474583,114.90580786046466,213.86537631095626,176.935430904273
1385,165.5288065922549,122.51976946028466,125.26521741272488,206.8570978519833
1386,151.4358680049284,138.3348784766947,165.88377646341198,274.4752733903105
1387,119.4899238206186,140.7593856316576,200.66689521894958,184.52396041979213
1388,242.50157479750942,181.68668531207805,243.28442091335745,134.86325051014123
1389,112.1797902813996,150.34999899146368,201.92038301796535,236.95894399487807
1390,88.77025902750974,166.29182204264924,157.12508122627546,137.37779047537697
1391,160.52739690663046,173.15194137665122,150.87680818315638,202.0900497870027
1392,155.57839117364279,124.99332091126603,105.12680953351752,146.32028296057663
1393,182.19705318710118,149.65869671661505,133.78723649749315,193.19162480578862
1394,83.34087083089184,171.8007592316908,177.55051856201297,179.4541784607052
1395,233.98126235245712,215.4204797311819,252.2219473779338,177.35454374663402
1396,113.44723997543839,133.63861034959413,86.175589137643,195.88622938769225
1397,210.6637519440142,203.40483111643312,219.0131718873451,113.6745068030965
1398,188.44794661692285,159.91175212292544,225.3848803881179,136.76259511564191
1399,124.7225128066257,131.97179486744588,142.92166149054734,142.4950924616848
1400,131.3539379704691,170.5909668297178,200.15352627994898,63.33472720867077
1401,122.57528208477267,156.65326677535109,131.90144754031897,13.71743837096709
1402,56.050880676289395,142.3007010633189,144.74390085229945,212.58131271352755
1403,155.712943768878,183.32954380645384,146.49711646973293,187.49353990097873
1404,149.60456829247173,131.2897506966688,79.0298332500262,184.598147655022
1405,240.2219636068185,187.82862845044923,225.87371566004066,164.1999301249639
1406,71.15845676025646,166.37512753154837,212.28958600793914,100.99309833200466
1407,127.63250453233337,147.78410542707567,116.98662490329535,168.13297151271667
1408,77.71510610936342,151.52153901397264,148.40587930535935,152.73903022516745
1409,186.18656390741194,145.294673381207,132.35247859534385,200.09555862467147
1410,192.81078988246188,191.99065594404092,200.73839564053893,90.55211530226148
1411,151.17026113794816,154.98401811294272,130.6687876872665,121.08937137831447
1412,170.5355451460606,177.26642812606843,193.0705446898003,127.9295994680522
1413,210.50268186447656,220.23228909784171,279.85272809414215,235.66069794498978
1414,180.98639961620287,185.46301233083653,187.14558317895668,98.18662560206816
1415,192.5098508795392,164.26779247105662,150.55468700540925,160.18625310268595
1416,225.74703162197181,140.7038094754745,142.17496569240697,168.50457693547955
1417,221.84271407943908,224.68024345212788,239.4101978264995,192.21185441273548
1418,174.8445451825513,166.5656442104392,158.11185763138002,229.5909244606088
1419,158.82178785098625,192.15363312284796,211.07139457734687,140.23356202285868
1420,137.214761795689,143.61557190490598,116.31578717249003,159.81217489171758
1421,105.89381111023414,141.97085701212077,146.74406135869447,137.6805741809288
1422,167.8812045873688,167.9784951500336,180.88266699052784,192.19224648463916
1423,212.29088543616723,157.4355968811535,199.13593981134483,116.8553393553231
1424,208.01194265094023,200.22050220507091,207.26461513832768,143.72095100219508
1425,131.70816442931212,163.01388637088021,175.2173944868056,192.91836765870093
1426,147.87006640895885,166.13500894104354,214.17584072802518,167.89232411101645
1427,246.21600833813784,220.2600336872431,226.41273421746945,240.13180036455438
1428,254.35269804127003,220.05017472144195,296.5612077057103,181.65901831503726
1429,270.9980200963068,247.47668275929615,261.33899373397605,169.053779718516
1430,141.1504656669467,169.46688612100354,217.59658798344245,68.65784273348129
1431,102.17996087266685,92.11945169615223,100.29468420672089,110.64907696310745
1432,92.26798914124802,109.41921849884501,88.00275442728132,145.47895645392524
1433,146.51462384893435,141.10670536214758,114.11571911340383,218.862328401669
1434,163.3350833391806,139.16871256637697,195.57369017295414,73.51040266479298
1435,138.1636572046081,114.84189488376477,53.212855638723425,197.72650279986553
1436,190.9749552399598,163.24097590489933,109.03420533282808,174.11265199874245
1437,216.60342625937795,189.87113749719984,187.36871913873597,198.36366789843558
1438,150.05368938171117,140.50987283143363,149.06676627471418,160.29573305222794
1439,154.25011514061973,158.59784628129933,138.76227224477304,209.94482179818098
1440,158.40180514317882,166.4129482904499,117.01918726705439,121.65728247580066
1441,172.4909869771532,138.62751832270973,137.35969074842112,167.59305484223702
1442,163.47038768489674,151.73431599745527,120.08089255558227,181.60589032269607
1443,144.85548706770717,145.6453567208179,202.50889217459195,192.65972079607505
1444,192.32389919855945,203.2207293721789,199.30319621056796,97.25685744883769
1445,144.6290521874589,135.296550792475,133.51743097604066,175.8497686548449
1446,111.62397264143138,132.12149177669573,115.8919389757274,216.00407186056498
1447,206.3583017071856,204.4938803843742,224.87828380512326,168.38853494980842
1448,182.07810797127982,174.89140507596534,213.47516583190674,116.61499978369362
1449,104.91713792471067,138.00890673369116,159.78833482519957,74.34612699306383
1450,181.35130982428586,152.83253925397074,133.31906301175775,130.48652634233707
1451,172.88458852768008,138.62377318128586,73.25327506004905,206.08954854003935
1452,88.4546351628925,118.04140483050766,71.51127193937478,129.15432564897156
1453,136.64286105698832,167.66156538943545,250.9164864234956,147.37181240228776
1454,133.57520083299852,126.8864030261577,56.18922920873609,181.13562278485168
1455,195.07491118604824,162.2339526423519,173.36157022832424,23.09269920206596
1456,198.29535513200267,217.28028917387897,233.4031136698039,74.41277423806116
1457,204.63452910491975,194.42554179671137,215.59200808096477,198.94966876456593
1458,157.24734918631813,141.4415179371761,104.50425173856658,161.11973919708646
1459,81.74922012282703,108.372786609818,77.305206669376,145.18934911456864
1460,164.10917460402882,172.96825160043758,209.6032055200683,194.9186661253683
1461,190.4789278679285,164.05360105225324,194.3798145570603,131.01441520165235
1462,126.41364013389112,153.22592976257104,137.15890218401782,205.41113188308566
1463,179.5136047184501,184.58235693647836,179.45543148469181,156.5163091444442
1464,168.95369873006175,149.0258001799562,179.92314613467323,101.06963238330941
1465,88.5844944735075,126.32889155434775,107.94857480771824,99.59368611741172
1466,67.36984876913179,112.87814512856309,82.94576155854834,175.71827461452543
1467,215.94418635795793,182.54086337138793,180.6576094423896,153.63873814468025
1468,162.85561808072492,141.14511919035698,139.0719804504142,57.54340942124219
1469,87.52999703554346,127.64309966722112,126.87830913981054,135.58641701800298
1470,142.38650346798192,168.62419589519914,168.17175415063755,187.14937201348343
1471,189.27369832622205,164.87180090573196,157.09839510179233,119.5353449822275
1472,135.04270887258932,151.51892309077218,109.6589551552734,175.07965689142225
1473,211.23525339027597,166.61907470577268,181.8850439818165,140.79931857013312
1474,195.0644630280921,148.57611492184682,155.87395438429388,182.45766357890173
1475,106.6575071768497,111.40231436233756,82.68014121410502,170.9265749136653
1476,74.50030769274447,85.95265399870108,46.12439589122187,131.85640163220907
1477,156.4876066081282,148.5680194388492,122.0253474601822,163.68353502112396
1478,154.6532238388743,183.80328928023812,213.30588694713126,117.18867243784698
1479,170.16450908009182,148.58494949652814,178.21977721031365,199.37360773370105
1480,188.8729715613961,156.44167009197045,134.76905888513858,239.48707624932663
1481,208.46109165379795,211.989791267098,256.31617583372497,102.40082133106371
1482,138.48215874805612,178.68233370938856,191.13662099147447,81.50637909814861
1483,79.40938758199016,80.4459045283333,69.58569721929324,163.5767972186965
1484,248.34559158110036,229.33242827632202,264.388246499818,186.57722489306772
1485,156.73557094917606,141.10224870869374,83.53039507092248,155.17549101270052
1486,114.09929298006935,123.57631270563834,173.7547909659731,178.93902475163702
1487,112.69425212152045,72.56296862763446,92.30490208510919,141.3990554492547
1488,152.02468577417994,150.00822920075268,149.27424459149037,110.10814645435596
1489,158.59718980156632,150.5631805710666,138.5853187017083,103.42163404871027
1490,165.5164506636831,120.94955015333205,104.47960787363984,176.87440048497626
1491,198.98327133724615,196.9932739017599,206.0986024917662,135.89125676992967
1492,100.29176279826736,130.90326792766385,55.11903146064261,160.46988046058885
1493,76.02478311744605,160.78828436453415,172.1430488623998,186.4736064992649
1494,193.06556252441686,156.16852393858096,121.16629651562249,211.99104738179102
1495,167.5354603873783,171.65512190346692,187.14264464595027,218.1304122904864
1496,188.06826803797154,184.59817289117473,217.80134525855374,168.92622945997047
1497,102.11469678423691,133.0510273908897,135.19714942807903,209.25875111699497
1498,132.77858418726404,165.6114561697781,175.68716654909204,187.20689166025142
1499,112.36044878680829,128.19910516548384,95.58936730707039,64.76253587555995
1500,122.89430675407085,154.57092302468254,178.31537483002327,160.4355477694423
1501,208.49246611877004,198.02882207875157,195.2717667470176,128.4700773359311
1502,89.73468142727128,93.69850026128798,77.58976413218427,186.00223468263698
1503,102.64455104799241,171.43730843376824,196.26329676712007,218.28374608801468
1504,149.61824653381814,164.9363589851406,154.69013575905197,194.12946058242892
1505,77.70851555694433,133.54472334987778,116.50934093610859,153.1318507837367
1506,238.7475643534874,225.37175422359593,243.70411382300767,221.7841118058889
1507,147.61753095252638,149.11266034172783,155.1114170496284,212.84389100231593
1508,148.8738460208228,150.13516218682383,165.71575113635168,82.91145557115853
1509,285.4850035811869,210.11083229812485,224.80355106410948,207.36463576178596
1510,233.8897845582996,208.2209017966822,246.0543903312554,260.1051604439386
1511,164.58544975830674,181.24879754059774,170.72176259089434,223.46355887680141
1512,153.88480177691855,183.29511077500183,160.41460988891663,255.04233365105716
1513,97.56831074651156,97.57854841077643,73.50733196415462,69.74356884605886
1514,100.89293760377768,117.98419887208843,76.12612290345608,197.93201604362207
1515,184.45588083096732,192.24145133511433,235.50813196527614,46.16389711965629
1516,218.07806967703397,202.53097248363198,263.4774694582278,232.56355418984973
1517,165.7759253606714,168.16629038967648,160.16257641394796,133.5134710753303
1518,101.10745816404209,132.26463174503363,167.5668189066453,160.92301621730476
1519,142.0915897435643,137.5294933054607,87.01809861304321,155.1621154600428
1520,76.37727537544394,89.47701731307853,69.4622716745749,142.12201878187233
1521,110.25687176429426,124.67011580364932,75.18382049933743,158.08111418744593
1522,181.61315163662422,164.28949067506872,168.10901834657295,240.88075804553444
1523,174.97619968988923,152.2353067983657,168.8963612343321,203.28018872962343
1524,177.30323904915804,156.59223554633957,139.2141875283763,192.58160872244704
1525,88.10178752624022,88.31290192742493,79.02723111691252,135.43617276399812
1526,191.18930094965543,199.70938094438364,228.2667920946125,150.5390515455529
1527,149.40007208801563,135.57287219319974,162.83363876042256,169.46555805815606
1528,164.47161099046275,162.07469917635765,137.9628045520558,211.58593144824619
1529,128.86738826176148,127.95966958002002,102.3826340487626,219.41030203866202
1530,76.1093937082499,97.98601985038636,90.58819815616175,174.34410233524795
1531,142.8824246625632,112.82585641295141,58.65662721858937,173.2022882587383
1532,185.38866620579714,175.74994642861375,128.50534808404032,177.88069184135318
1533,135.99214091939064,164.65553741237557,183.17341111994287,197.07705561538756
1534,200.5657378955009,197.43652077192283,221.31857898744022,109.58751650648095
1535,122.68296706484522,137.67072870541375,147.34615554081773,197.78000648011246
1536,179.410997564559,131.3083956748691,188.04016805768265,149.66565801358897
1537,118.47339255859731,168.13859957402306,208.86610839778788,132.65791322305114
1538,197.84668605000147,124.78186787518956,144.48065912574003,176.21481741632448
1539,130.788606011393,141.43992666273914,69.78395555685398,217.80867867754293
1540,198.9036502435236,194.16984929798375,207.28348156010844,150.5398998029784
1541,142.54218814576413,119.15693597620462,78.82551168687841,170.76075382236354
1542,205.36173981586066,207.55367691243023,211.7248309101019,125.29272989003273
1543,123.83152438053743,150.72644728281094,183.39421120961373,170.2255145036203
1544,209.14375629784922,190.55058776326555,198.9933772482826,123.11540768571872
1545,192.98457380108414,171.2817086961273,179.30216419802338,137.3197544049953
1546,153.37838463676536,175.6335881844545,178.9081135690013,236.11985653109713
1547,197.33904358546457,191.07213190281377,193.09592970625167,128.6214579545267
1548,114.105623166641,114.1640265371845,113.272996713205,154.2037377616995
1549,153.1067680317205,131.66413154030195,193.74488669631066,115.77998009422095
1550,48.445807323310454,149.70978157992565,171.48663470543588,176.20739363628476
1551,185.31321526952394,164.99913318621336,155.23020499472088,176.544294827178
1552,148.84364579422902,136.05178430939333,106.95349693839728,159.58539651312734
1553,117.04641680502779,154.03541936631922,143.88556040408764,87.47809029449769
1554,112.09242071226309,115.83104328347318,82.18836212271431,169.41708508175444
1555,188.65709992996048,192.66374400210688,224.83969049125943,150.75173942683915
1556,192.28142921864566,117.20138132502815,124.1969699855062,184.18940889917403
1557,95.4821719468823,77.3023791381897,64.08887186988026,204.99984059077968
1558,133.15556658896588,137.4967322742027,101.99411008769435,120.22627479364863
1559,171.62494835733946,174.4536328822442,183.49233124283077,68.35074053200167
1560,157.3694056779637,158.31468011742095,183.25476705343013,166.54325446060312
1561,113.87964415144664,134.0603761936343,112.50669846996715,148.2940963873145
1562,39.417259596990725,173.78262715554646,144.26564286232139,171.94090892327455
1563,122.77375579619019,153.12448912749218,174.9488577074604,215.5317099702277
1564,191.91440668256175,136.88549814962028,126.93599194217354,156.4909250874261
1565,211.029796357488,184.170744339619,197.51370476796328,135.2224862687434
1566,153.74013367671034,166.9513463986575,191.8688071415943,166.0208577328509
1567,144.3544402744223,147.6883943358867,203.52776554451845,69.12218879090013
1568,209.37715338867594,182.3390650734031,198.3308558146234,115.12715823617347
1569,153.0882966529039,135.77199311871715,155.52728948247673,177.31718737437774
1570,232.84737556674233,190.98130522135773,232.0602934657331,104.1907427375146
1571,132.678741407804,151.01831904803356,124.21275962682454,206.50988432379987
1572,162.76605663294458,163.87909128590232,189.75206234302738,107.34333104795041
1573,71.11074955194286,93.39134905942913,80.45648292531622,177.75974813069948
1574,140.80616651457095,119.32921054841303,81.8810751036138,147.70877578641577
1575,199.1407725620525,205.51541200129938,197.47960632222924,105.36888112070892
1576,189.92034145798883,173.18036577446847,140.58524383340784,200.04367817237488
1577,173.14315637146984,155.39867028327612,168.5826523136981,177.48175053277004
1578,149.63735760738362,122.69039312716701,108.57853014536366,70.05055396448294
1579,209.52655611813148,161.0546003004216,175.7624749343544,103.69485640233009
1580,214.07752231067388,179.16442971283655,213.3672565314938,129.9991456317208
1581,83.30510701125397,90.68559058743674,63.36813522531061,137.7728036358558
1582,87.02517772619363,126.3524126971388,122.19474205955945,184.60510079574942
1583,118.203891054066,143.37270577381085,126.22804110194906,158.16532492277344
1584,81.87660314461743,96.69440205625939,91.62359645341179,139.01102921107585
1585,157.012703677011,158.14101392328655,119.10962735321563,194.8042319099273
1586,125.6888133861869,144.85960981684832,171.93584649829268,91.95838563141105
1587,156.7179301553726,166.80974782328263,164.42685769728794,23.302572285413444
1588,125.35662591277774,132.42650807967135,107.46244101426274,189.20488623470055
1589,246.72470012878733,164.50372561547724,220.86733717684547,135.72710970053336
1590,123.6667490225613,198.85487460242211,185.98721844701362,275.68724600018163
1591,211.3935194664408,150.56207931072836,110.3622143569329,157.9976819467863
1592,110.4635315606068,65.9851954274022,29.331366355115144,114.13958582240224
1593,110.08137252431017,122.78371889038533,62.68507727351419,152.11059744887785
1594,127.67732515246352,121.6727857906625,96.09088820465544,218.9539299205881
1595,138.9287952070103,130.6462655165958,113.96593028871557,193.4574492394809
1596,182.79975583331486,175.58084230460852,224.73276267085558,136.80405263510352
1597,116.22309014179586,155.94868448678247,200.89150307519992,125.93839373864589
1598,235.77944511247054,206.61031442901032,261.2899355276933,125.63216190789649
1599,79.43562860953925,151.31461261931503,171.7857458262335,196.2300700377066
1600,234.34659455629708,212.46735874469434,235.51003484623263,189.85668459501528
1601,178.43210326442102,161.22521562657082,173.30559844150372,129.765766410711
1602,226.49696531400082,174.65185141102285,190.02896361866672,73.08717321122138
1603,165.29266340003312,188.53614066410643,136.43547789737832,211.99364044496224
1604,121.72917654258086,123.4933191754944,141.7976043953788,113.87018295784557
1605,199.3445358617184,156.78135445037287,229.68633972472787,132.6811695481949
1606,143.2107554163297,165.12212225665957,200.60962101772103,95.56968703668406
1607,151.83290887863018,138.05200772147154,86.28708853057519,153.68808659558974
1608,99.4503850890903,127.9062194978533,80.08913543676051,201.13721721778919
1609,134.44354086207952,162.29914609934872,149.01169185334118,194.24920011366896
1610,176.53689568425258,189.2971689874612,188.08759489272862,153.49475595434038
1611,216.64585772278994,205.62160352518677,203.32639343573555,265.05860578100084
1612,204.40406279424684,204.39243016333754,230.6757685638132,96.85527595301726
1613,124.12700775651872,105.58625134621252,76.8165332327166,92.70634495735526
1614,151.82722381558423,131.10463323353048,148.57984096985712,59.89254052300356
1615,122.11196149730195,138.88503397569482,73.63525718448169,145.9669020316155
1616,144.50684063291448,130.02704709336163,111.85750135273085,190.08265625776377
1617,124.96273312673239,142.9688129043842,140.74678523498756,163.99351916247414
1618,136.52909744482193,124.7914660816396,123.36755977226944,154.3490806708806
1619,143.418201307007,174.67812894923406,123.26031029529734,157.41690993140145
1620,137.67535303769358,160.6887041490486,135.13543400944835,194.49441896902295
1621,150.21506588934483,155.4496101205087,147.58179841602126,214.68881881614683
1622,186.53545185294487,120.22179314580444,72.3306393385219,46.896923496041175
1623,101.57185540887838,104.30524926019018,107.17682567106249,74.55239567542085
1624,238.24406662249524,192.26146826478023,228.5604580902796,208.55283002249027
1625,221.4196766541539,206.1776971075424,194.8743089993085,102.66175149174404
1626,131.11342139414052,120.0551729251436,104.97104383715921,181.98775876579953
1627,196.89336911334468,150.6052817223409,240.8209481295209,242.85820498819513
1628,64.97124607231183,153.11314182167672,141.38697896778856,199.28299373048029
1629,128.19092056484507,106.62926683346005,90.44111763210246,165.02378569253423
1630,245.59809775387558,234.66570979771686,253.667524649035,225.92403848645966
1631,248.1635570980226,195.38664851832905,214.02712181972072,114.25905292665443
1632,131.55245916282476,124.6588183893636,129.9765824532931,199.3739323279505
1633,124.9406828726278,150.82120409596158,129.48456824561035,191.4470682929671
1634,146.31049938909234,158.76952417138574,126.33561821788652,183.80858183542847
1635,236.0420508514719,238.02504672847041,265.82923043702226,212.7845778548414
1636,149.91315657655505,102.37855600923235,63.613397996962334,161.29415029205217
1637,176.44114747576643,159.96441191788765,135.18544247228712,248.2656277890265
1638,222.93699856259678,240.13167177642308,260.82048681587537,78.76594308981916
1639,203.56054516593113,165.71396912296223,182.71856280728028,146.54428131090748
1640,125.13881014730273,159.95270610109424,178.9318107771818,63.07906762315506
1641,145.32741922942822,143.06084535553126,122.17275086753497,154.87241079031418
1642,253.76026170915333,228.69459695384117,210.50969406136494,136.55874562667773
1643,237.5581370743931,181.24816794868102,234.6229220471931,192.0930212324965
1644,126.83344039524835,114.56407890318319,49.61157953993707,60.772987165729155
1645,164.48120222539595,159.60796648211698,193.04974838862637,221.04843361166436
1646,152.46116403055464,145.60010350163833,164.73282827766275,179.70483991289723
1647,242.19781291772188,238.21313657045252,273.2020699378002,188.05280382011745
1648,135.23169720835728,144.98413932396792,130.1643508231258,166.52431588577565
1649,171.9022591907439,158.38451449906034,212.41768830984006,85.24384435962293
1650,141.023774269596,149.13977659680648,143.99156892170416,69.48180557664197
1651,165.56144594143555,126.75531123769048,99.22901153215358,158.54124990892467
1652,215.87677137124442,187.92864109634343,238.61146835286044,121.03288145695848
1653,195.09375760705484,180.6563081772307,196.51412135139523,153.66636423637271
1654,150.4739523030031,167.88841711205512,163.61057526695845,172.9856838737775
1655,119.60794327184064,154.40871614564304,150.64598728099335,181.48057302285866
1656,202.62576106171605,170.98938586541487,174.57242422239733,124.10705605136813
1657,145.3997098882586,153.58983362564112,166.10646767762668,243.71341084944746
1658,260.75442088744643,212.58453125653364,236.4907248551612,206.8148012512693
1659,122.59501808794197,165.06380227553763,152.2257261828614,217.8683659667645
1660,154.6590928265261,146.81662461749963,167.8445357510139,166.2912610319406
1661,187.47727082761529,200.24189292360356,231.37035862499354,149.84253028954498
1662,155.50440152388444,137.49713566124677,154.76332787082197,150.23163927259458
1663,103.02820346620217,113.95707079689922,92.16035157087475,98.0069171623078
1664,187.5591544323522,197.04184149551546,189.5491882878298,120.02467506186234
1665,179.6357465956868,156.14883245592986,171.68846988691848,192.8601349009661
1666,176.13040422221457,189.15050866828597,177.70805837250828,115.75350708714296
1667,100.96704508788335,120.54350905052175,104.27294241814639,94.8552507842695
1668,189.3581297587377,166.92288711077694,170.70548970979056,204.28786888501713
1669,105.1563497547686,106.19068273799594,98.61092208851028,135.19978992851807
1670,73.06956222417374,80.6660978538085,97.55729413834717,197.30759915724715
1671,192.97860481665904,188.93587970577147,175.36332157379985,150.23422215950092
1672,166.53057474677027,166.76251360012645,172.5565258588655,250.21627992689605
1673,176.63369260943384,195.5836829909843,183.56178229744162,188.13721277762778
1674,121.012646726205,123.40199643592163,108.12092079060967,217.19376007997957
1675,139.22131783847158,162.72156766203085,151.1185450330121,178.04848233913265
1676,184.36214059351428,169.9257834192025,127.30745456336416,211.92940518643604
1677,136.81696957040603,139.6477428249481,121.21791265510673,229.79868461628269
1678,150.01038149313084,170.70996120958208,213.75670884258844,53.09462123407963
1679,160.86285944064136,177.87718081682604,115.23792664975824,-6.695600807301083
1680,89.7779854316425,106.52726824090865,64.44762141790042,187.29358417448
1681,230.63457913623094,189.62326250627615,216.89602049346246,245.2366541382514
1682,174.4492877180148,160.82430037006472,145.42368080832472,206.289279198343
1683,119.17908260748568,154.77233476843264,190.1770910301054,237.92649768235125
1684,231.54320232039686,218.50828509523242,241.3928814647282,197.12479368425477
1685,132.0355310382984,182.61915764999384,163.76208543264636,94.33663347144116
1686,138.66027222512244,129.4369283058779,152.13805274816283,157.41683455715733
1687,170.2500502540548,149.65112758190105,132.46022671714448,212.40997075088407
1688,134.50041972954605,119.1409698404865,94.69625962138558,185.38147415999413
1689,181.393057708169,177.3004538270844,162.95939281702027,71.97640912713257
1690,189.23480682928658,232.22134723893714,271.01485502499105,265.08551201407516
1691,107.64041989691567,124.14797229876235,130.7485774919288,207.7353122090279
